geog,tractid,d,pcalc,adj_rate,ll,ul,h_state,pcalc_state,adj_rate_state,ll_state,ul_state
Census tract,08069001301,.,18295,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001304,.,13370,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001305,3,12570,28.5857,6.6701,65.773,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001306,3,13405,35.5569,10.8017,74.63,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001307,3,23320,15.0591,3.4274,34.925,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001308,.,28770,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001601,6,8595,76.8842,29.4467,146.634,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001602,.,26290,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001603,.,28995,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001605,0,27435,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001606,0,15380,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001607,0,19340,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001608,0,29260,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001704,5,48470,8.7035,2.3795,18.99,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001706,6,34700,20.9207,8.4703,38.904,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001707,4,30565,12.663,3.1897,28.419,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001708,.,21700,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001709,.,82845,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001804,4,19835,22.8494,6.6554,48.723,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001806,.,39945,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001807,.,30230,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001808,.,24405,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001809,.,57520,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001901,3,23380,16.3436,4.0645,36.836,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001902,3,23675,16.5082,4.1985,36.928,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069001903,0,18625,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069002005,.,27430,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069002007,.,17590,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069002008,.,21400,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069002010,0,13300,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069002011,0,26065,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069002300,.,16320,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069002401,0,7470,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069002402,0,13880,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069002501,0,51890,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069002502,3,54725,5.2538,0.9358,13.081,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069002503,0,13920,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069002600,0,37485,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069002700,0,30960,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069002801,.,17825,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069002802,4,30960,12.4364,3.1164,27.959,2546,27655705,8.89833,8.54735,9.2493
Census tract,08069002803,0,320,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08071000100,3,17095,15.2308,2.3486,39.345,2546,27655705,8.89833,8.54735,9.2493
Census tract,08071000200,.,9945,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08071000300,.,10590,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08071000400,5,11520,43.9141,13.9862,90.501,2546,27655705,8.89833,8.54735,9.2493
Census tract,08071000500,4,9155,34.294,6.8514,82.702,2546,27655705,8.89833,8.54735,9.2493
Census tract,08071000800,0,12590,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08073961700,.,18605,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08073961800,0,9135,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08075965900,0,5720,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08075966000,0,10645,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08075966100,0,38485,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08075966200,.,19985,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08075966300,.,23090,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08075966400,0,10520,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08077000200,0,10150,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08077000300,.,7375,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08077000400,.,18000,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08077000500,.,15775,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08077000601,.,22385,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08077000602,6,22145,27.7371,10.1396,54.003,2546,27655705,8.89833,8.54735,9.2493
Census tract,08077000700,5,19725,27.5685,9.2671,55.602,2546,27655705,8.89833,8.54735,9.2493
Census tract,08077000800,4,44505,9.0357,2.3623,20.024,2546,27655705,8.89833,8.54735,9.2493
Census tract,08077000900,4,15305,27.4664,7.4859,59.99,2546,27655705,8.89833,8.54735,9.2493
Census tract,08077001001,.,27290,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08077001002,.,32920,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08077001101,3,41780,6.7546,1.1725,16.933,2546,27655705,8.89833,8.54735,9.2493
Census tract,08077001102,.,24140,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08077001200,0,11230,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08077001301,5,45350,10.1449,2.9925,21.532,2546,27655705,8.89833,8.54735,9.2493
Census tract,08077001302,0,25055,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08077001402,.,28900,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08077001403,.,17115,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08077001404,.,25245,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08077001501,9,65870,15.7327,7.6123,26.768,2546,27655705,8.89833,8.54735,9.2493
Census tract,08077001502,.,37445,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08077001600,.,19175,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08077001702,.,23535,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08077001703,.,21320,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08077001705,6,27930,28.3969,12.0736,51.593,2546,27655705,8.89833,8.54735,9.2493
Census tract,08077001706,3,30905,7.4612,0.9384,20.198,2546,27655705,8.89833,8.54735,9.2493
Census tract,08077001707,.,27975,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08077001800,.,15435,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08077001900,.,26010,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08079973600,0,4115,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08081000300,0,14060,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08081000400,0,23275,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08081000500,.,21170,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08081000600,0,6795,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08083941100,0,8275,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08083969000,.,16465,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08083969100,.,19965,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08083969200,.,13775,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08083969300,.,27250,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08083969400,.,19360,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08083969600,0,24455,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08085966100,.,11185,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08085966201,0,12095,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08085966202,.,23160,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08085966300,.,30950,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08085966400,5,31385,20.5198,7.7322,39.425,2546,27655705,8.89833,8.54735,9.2493
Census tract,08085966501,.,14260,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08085966502,.,19025,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08085966503,.,17670,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08085966601,0,23775,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08085966602,.,22835,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08087000100,0,13650,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08087000200,0,14370,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08087000300,0,10125,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08087000400,0,19810,0,0,0,2546,27655705,8.89833,8.54735,9.2493
Census tract,08087000500,.,12340,.,.,.,2546,27655705,8.89833,8.54735,9.2493
Census tract,08087000600,.,33420,.,.,.,2546,27655705,8.89833,8.54735,9.2493
